instant,temperature
2015-03-24T05:00:00Z,8.447337501399959
2015-03-24T05:15:00Z,8.939631183481147
2015-03-24T05:30:00Z,9.429824418558473
2015-03-24T05:45:00Z,9.91582570442482
2015-03-24T06:00:00Z,10.395561489652765
2015-03-24T06:15:00Z,10.86698505286662
2015-03-24T06:30:00Z,11.328085267111486
2015-03-24T06:45:00Z,11.776895211809968
2015-03-24T07:00:00Z,12.211500595419308
2015-03-24T07:15:00Z,12.630047952720446
2015-03-24T07:30:00Z,13.030752581635483
2015-03-24T07:45:00Z,13.41190618560439
2015-03-24T08:00:00Z,13.771884188767684
2015-03-24T08:15:00Z,14.109152692648976
2015-03-24T08:30:00Z,14.422275044545477
2015-03-24T08:45:00Z,14.709917989494034
2015-03-24T09:00:00Z,14.970857379474829
2015-03-24T09:15:00Z,15.203983415399682
2015-03-24T09:30:00Z,15.40830539944119
2015-03-24T09:45:00Z,15.582955977353741
2015-03-24T10:00:00Z,15.727194852618005
2015-03-24T10:15:00Z,15.840411956502189
2015-03-24T10:30:00Z,15.922130060470947
2015-03-24T10:45:00Z,15.972006819751149
2015-03-24T11:00:00Z,15.98983623930368
2015-03-24T11:15:00Z,15.975549555926246
2015-03-24T11:30:00Z,15.929215532707381
2015-03-24T11:45:00Z,15.85104016457245
2015-03-24T12:00:00Z,15.741365796180826
2015-03-24T12:15:00Z,15.60066965595437
2015-03-24T12:30:00Z,15.429561812510286
2015-03-24T12:45:00Z,15.228782562254997
2015-03-24T13:00:00Z,14.99919925932049
2015-03-24T13:15:00Z,14.741802601419128
2015-03-24T13:30:00Z,14.457702387526112
2015-03-24T13:45:00Z,14.148122765548624
2015-03-24T14:00:00Z,13.81439699033451
2015-03-24T14:15:00Z,13.457961714473958
2015-03-24T14:30:00Z,13.080350836327675
2015-03-24T14:45:00Z,12.683188931642611
2015-03-24T15:00:00Z,12.268184296867254
2015-03-24T15:15:00Z,11.837121633962177
2015-03-24T15:30:00Z,11.391854408032522
2015-03-24T15:45:00Z,10.934296910511211
2015-03-24T16:00:00Z,10.466416061859581
2015-03-24T16:15:00Z,9.99022298891709
2015-03-24T16:30:00Z,9.507764412948145
2015-03-24T16:45:00Z,9.021113885264729
2015-03-24T17:00:00Z,8.532362907962769
2015-03-24T17:15:00Z,8.043611977786256
2015-03-24T17:30:00Z,7.556961591479186
2015-03-24T17:45:00Z,7.0745032511374735
2015-03-24T18:00:00Z,6.598310508073919
2015-03-24T18:15:00Z,6.130430083550454
2015-03-24T18:30:00Z,5.6728731044082
2015-03-24T18:45:00Z,5.2276064911107865
2015-03-24T19:00:00Z,4.796544535086458
2015-03-24T19:15:00Z,4.38154070144341
2015-03-24T19:30:00Z,3.984379692141432
2015-03-24T19:45:00Z,3.6067698036289735
2015-03-24T20:00:00Z,3.2503356116529663
2015-03-24T20:15:00Z,2.9166110145740722
2015-03-24T20:30:00Z,2.607032664982448
2015-03-24T20:45:00Z,2.322933817725894
2015-03-24T21:00:00Z,2.0655386207115543
2015-03-24T21:15:00Z,1.8359568729145748
2015-03-24T21:30:00Z,1.6351792720472669
2015-03-24T21:45:00Z,1.4640731722415845
2015-03-24T22:00:00Z,1.3233788699038767
2015-03-24T22:15:00Z,1.213706433651289
2015-03-24T22:30:00Z,1.135533091905625
2015-03-24T22:45:00Z,1.089201189326194
2015-03-24T23:00:00Z,1.0749167208382915
2015-03-24T23:15:00Z,1.0927484495303768
2015-03-24T23:30:00Z,1.1426276121999774
2015-03-24T23:45:00Z,1.2243482138084003
2015-03-25T00:00:00Z,1.3375679095815929
2015-03-25T00:15:00Z,1.4818094709844691
2015-03-25T00:30:00Z,1.6564628292858148
2015-03-25T00:45:00Z,1.8607876879653735
2015-03-25T01:00:00Z,2.093916692777723
2015-03-25T01:15:00Z,2.354859145895363
2015-03-25T01:30:00Z,2.6425052482300155
2015-03-25T01:45:00Z,2.955630851761762
2015-03-25T02:00:00Z,3.292902701527342
2015-03-25T02:15:00Z,3.652884144823218
2015-03-25T02:30:00Z,4.034041283174826
2015-03-25T02:45:00Z,4.43474954072134
2015-03-25T03:00:00Z,4.853300620900394
2015-03-25T03:15:00Z,5.287909821638317
2015-03-25T03:30:00Z,5.736723677712996
2015-03-25T03:45:00Z,6.197827897582293
2015-03-25T04:00:00Z,6.669255560668675
2015-03-25T04:15:00Z,7.148995540017119
2015-03-25T04:30:00Z,7.635001114251801
2015-03-25T04:45:00Z,8.12519873194516
2015-03-25T05:00:00Z,8.617496890889932
2015-03-25T05:15:00Z,9.109795094226527
2015-03-25T05:30:00Z,9.599992845095343
2015-03-25T05:45:00Z,10.085998641289112
2015-03-25T06:00:00Z,10.5657389313811
2015-03-25T06:15:00Z,11.037166993992994
2015-03-25T06:30:00Z,11.498271702172225
2015-03-25T06:45:00Z,11.947086135340431
2015-03-25T07:00:00Z,12.381696001955444
2015-03-25T07:15:00Z,12.800247836795855
2015-03-25T07:30:00Z,13.200956937785824
2015-03-25T07:45:00Z,13.582115008364447
2015-03-25T08:00:00Z,13.9420974726727
2015-03-25T08:15:00Z,14.27937043223224
2015-03-25T08:30:00Z,14.592497234341424
2015-03-25T08:45:00Z,14.880144624037914
2015-03-25T09:00:00Z,15.14108845330062
2015-03-25T09:15:00Z,15.374218923040827
2015-03-25T09:30:00Z,15.578545335431143
2015-03-25T09:45:00Z,15.753200336226527
2015-03-25T10:00:00Z,15.897443628907112
2015-03-25T10:15:00Z,16.010665144740972
2015-03-25T10:30:00Z,16.092387655192628
2015-03-25T10:45:00Z,16.142268815488798
2015-03-25T11:00:00Z,16.160102630590227
2015-03-25T11:15:00Z,16.14582033729448
2015-03-25T11:30:00Z,16.099490698689955
2015-03-25T11:45:00Z,16.02131970970187
2015-03-25T12:00:00Z,15.911649714989457
2015-03-25T12:15:00Z,15.77095794297417
2015-03-25T12:30:00Z,15.599854462273889
2015-03-25T12:45:00Z,15.399079569294072
2015-03-25T13:00:00Z,15.16950061816684
2015-03-25T13:15:00Z,14.91210830660443
2015-03-25T13:30:00Z,14.628012433581889
2015-03-25T13:45:00Z,14.318437147006263
2015-03-25T14:00:00Z,13.984715701725259
2015-03-25T14:15:00Z,13.628284750328291
2015-03-25T14:30:00Z,13.250678191177837
2015-03-25T14:45:00Z,12.853520600018799
2015-03-25T15:00:00Z,12.438520273300156
2015-03-25T15:15:00Z,12.007461912981588
2015-03-25T15:30:00Z,11.562198984170386
2015-03-25T15:45:00Z,11.104645778297044
2015-03-25T16:00:00Z,10.636769215823522
2015-03-25T16:15:00Z,10.160580423588307
2015-03-25T16:30:00Z,9.678126122858176
2015-03-25T16:45:00Z,9.191479864943314
2015-03-25T17:00:00Z,8.702733151937807
2015-03-25T17:15:00Z,8.213986480587195
2015-03-25T17:30:00Z,7.727340347636202
2015-03-25T17:45:00Z,7.244886255180588
2015-03-25T18:00:00Z,6.768697754531331
2015-03-25T18:15:00Z,6.300821566951074
2015-03-25T18:30:00Z,5.843268819280798
2015-03-25T18:45:00Z,5.398006431984001
2015-03-25T19:00:00Z,4.966948696488787
2015-03-25T19:15:00Z,4.551949077902513
2015-03-25T19:30:00Z,4.154792278186957
2015-03-25T19:45:00Z,3.7771865937883087
2015-03-25T20:00:00Z,3.4207566004540695
2015-03-25T20:15:00Z,3.08703619654477
2015-03-25T20:30:00Z,2.7774620346499113
2015-03-25T20:45:00Z,2.4933673696187153
2015-03-25T21:00:00Z,2.2359763493566422
2015-03-25T21:15:00Z,2.006398772839215
2015-03-25T21:30:00Z,1.805625337778612
2015-03-25T21:45:00Z,1.6345233983066565
2015-03-25T22:00:00Z,1.4938332508295609
2015-03-25T22:15:00Z,1.38416496396434
2015-03-25T22:30:00Z,1.305995766132554
2015-03-25T22:45:00Z,1.2596680019937088
2015-03-25T23:00:00Z,1.245387666472635
2015-03-25T23:15:00Z,1.2632235226577726
2015-03-25T23:30:00Z,1.3131068073466245
2015-03-25T23:45:00Z,1.3948315255000308
2015-03-26T00:00:00Z,1.5080553323441483
2015-03-26T00:15:00Z,1.6523009993436395
2015-03-26T00:30:00Z,1.826958457767488
2015-03-26T00:45:00Z,2.0312874110943264
2015-03-26T01:00:00Z,2.2644205050791504
2015-03-26T01:15:00Z,2.5253670418952936
2015-03-26T01:30:00Z,2.8130172224535714
2015-03-26T01:45:00Z,3.1261468987333725
2015-03-26T02:00:00Z,3.463422815771177
2015-03-26T02:15:00Z,3.8234083208644813
2015-03-26T02:30:00Z,4.20456951553871
2015-03-26T02:45:00Z,4.60528182393087
2015-03-26T03:00:00Z,5.023836949480505
2015-03-26T03:15:00Z,5.45845019011313
2015-03-26T03:30:00Z,5.90726808060729
2015-03-26T03:45:00Z,6.368376329418357
2015-03-26T04:00:00Z,6.839808015971033
2015-03-26T04:15:00Z,7.319552013309377
2015-03-26T04:30:00Z,7.805561600057434
2015-03-26T04:45:00Z,8.295763224788365
2015-03-26T05:00:00Z,8.788065385292228
2015-03-26T05:15:00Z,9.280367584711852
2015-03-26T05:30:00Z,9.770569326186664
2015-03-26T05:45:00Z,10.256579107509259
2015-03-26T06:00:00Z,10.736323377252779
2015-03-26T06:15:00Z,11.207755414038783
2015-03-26T06:30:00Z,11.668864090914575
2015-03-26T06:45:00Z,12.117682487302433
2015-03-26T07:00:00Z,12.552296311657761
2015-03-26T07:15:00Z,12.97085209876132
2015-03-26T07:30:00Z,13.37156514653638
2015-03-26T07:45:00Z,13.752727158422552
2015-03-26T08:00:00Z,14.112713558558756
2015-03-26T08:15:00Z,14.44999044846845
2015-03-26T08:30:00Z,14.763121175449225
2015-03-26T08:45:00Z,15.050772484539092
2015-03-26T09:00:00Z,15.311720227715407
2015-03-26T09:15:00Z,15.544854605890379
2015-03-26T09:30:00Z,15.74918492123715
2015-03-26T09:45:00Z,15.923843819509687
2015-03-26T10:00:00Z,16.068091004187785
2015-03-26T10:15:00Z,16.18131640653955
2015-03-26T10:30:00Z,16.263042798029755
2015-03-26T10:45:00Z,16.312927833884842
2015-03-26T11:00:00Z,16.33076551906526
2015-03-26T11:15:00Z,16.31648709036861
2015-03-26T11:30:00Z,16.27016131088313
2015-03-26T11:45:00Z,16.19199417553372
2015-03-26T12:00:00Z,16.082328028980008
2015-03-26T12:15:00Z,15.94164009964282
2015-03-26T12:30:00Z,15.770540456140075
2015-03-26T12:45:00Z,15.569769394877111
2015-03-26T13:00:00Z,15.340194269985503
2015-03-26T13:15:00Z,15.082805779178633
2015-03-26T13:30:00Z,14.798713721430158
2015-03-26T13:45:00Z,14.489142244646862
2015-03-26T14:00:00Z,14.155424603678014
2015-03-26T14:15:00Z,13.798997451111216
2015-03-26T14:30:00Z,13.421394685309396
2015-03-26T14:45:00Z,13.024240882017324
2015-03-26T15:00:00Z,12.609244337683133
2015-03-26T15:15:00Z,12.17818975426858
2015-03-26T15:30:00Z,11.73293059687863
2015-03-26T15:45:00Z,11.27538115694439
2015-03-26T16:00:00Z,10.807508354926874
2015-03-26T16:15:00Z,10.331323317666925
2015-03-26T16:30:00Z,9.848872766428721
2015-03-26T16:45:00Z,9.362230252522313
2015-03-26T17:00:00Z,8.87348727804335
2015-03-26T17:15:00Z,8.384744339737267
2015-03-26T17:30:00Z,7.898101934347801
2015-03-26T17:45:00Z,7.415651563968915
2015-03-26T18:00:00Z,6.939466779913179
2015-03-26T18:15:00Z,6.47159430344393
2015-03-26T18:30:00Z,6.014045261401986
2015-03-26T18:45:00Z,5.568786574249122
2015-03-26T19:00:00Z,5.1377325334133985
2015-03-26T19:15:00Z,4.722736604004267
2015-03-26T19:30:00Z,4.325583487981165
2015-03-26T19:45:00Z,3.947981481790916
2015-03-26T20:00:00Z,3.5915551611802905
2015-03-26T20:15:00Z,3.2578384245115086
2015-03-26T20:30:00Z,2.9482679243721543
2015-03-26T20:45:00Z,2.664176915611926
2015-03-26T21:00:00Z,2.40678954613617
2015-03-26T21:15:00Z,2.177215614919914
2015-03-26T21:30:00Z,1.9764458196763521
2015-03-26T21:45:00Z,1.8053475145360585
2015-03-26T22:00:00Z,1.664660995905285
2015-03-26T22:15:00Z,1.5549963324015932
2015-03-26T22:30:00Z,1.4768307524457618
2015-03-26T22:45:00Z,1.430506600697408
2015-03-26T23:00:00Z,1.4162298720812392
2015-03-26T23:15:00Z,1.4340693296856406
2015-03-26T23:30:00Z,1.4839562103078285
2015-03-26T23:45:00Z,1.5656845189086976
2015-03-27T00:00:00Z,1.6789119107142318
2015-03-27T00:15:00Z,1.8231611571892508
2015-03-27T00:30:00Z,1.9978221896018076
2015-03-27T00:45:00Z,2.2021547114312376
2015-03-27T01:00:00Z,2.4352913684325728
2015-03-27T01:15:00Z,2.6962414627782287
2015-03-27T01:30:00Z,2.9838951953787642
2015-03-27T01:45:00Z,3.2970284182138903
2015-03-27T02:00:00Z,3.634307876321184
2015-03-27T02:15:00Z,3.99429691699698
2015-03-27T02:30:00Z,4.375461641765229
2015-03-27T02:45:00Z,4.776177474764749
2015-03-27T03:00:00Z,5.1947361194343316
2015-03-27T03:15:00Z,5.629352873700135
2015-03-27T03:30:00Z,6.078174272338311
2015-03-27T03:45:00Z,6.539286023806402
2015-03-27T04:00:00Z,7.010721207528237
2015-03-27T04:15:00Z,7.490468696548599
2015-03-27T04:30:00Z,7.976481769488905
2015-03-27T04:45:00Z,8.46668687492473
2015-03-27T05:00:00Z,8.958992510645167
2015-03-27T05:15:00Z,9.451298179792943
2015-03-27T05:30:00Z,9.941503385508211
2015-03-27T05:45:00Z,10.427516625580926
2015-03-27T06:00:00Z,10.907264348586654
2015-03-27T06:15:00Z,11.3786998331468
2015-03-27T06:30:00Z,11.839811952306144
2015-03-27T06:45:00Z,12.288633785489266
2015-03-27T07:00:00Z,12.723251041150657
2015-03-27T07:15:00Z,13.141810254070966
2015-03-27T07:30:00Z,13.542526722174033
2015-03-27T07:45:00Z,13.923692148897327
2015-03-27T08:00:00Z,14.28368195838169
2015-03-27T08:15:00Z,14.62096225214979
2015-03-27T08:30:00Z,14.934096377499632
2015-03-27T08:45:00Z,15.221751079467552
2015-03-27T09:00:00Z,15.482702210032368
2015-03-27T09:15:00Z,15.715839970106027
2015-03-27T09:30:00Z,15.920173661860764
2015-03-27T09:45:00Z,16.09483593105059
2015-03-27T10:00:00Z,16.23908648115556
2015-03-27T10:15:00Z,16.35231524344403
2015-03-27T10:30:00Z,16.434044989380094
2015-03-27T10:45:00Z,16.483933374189984
2015-03-27T11:00:00Z,16.501774402834375
2015-03-27T11:15:00Z,16.487499312110646
2015-03-27T11:30:00Z,16.441176865106808
2015-03-27T11:45:00Z,16.36301305674801
2015-03-27T12:00:00Z,16.253350231693418
2015-03-27T12:15:00Z,16.112665618363877
2015-03-27T12:30:00Z,15.941569285376866
2015-03-27T12:45:00Z,15.740801529138592
2015-03-27T13:00:00Z,15.511229703779554
2015-03-27T13:15:00Z,15.253844507013351
2015-03-27T13:30:00Z,14.969755737813529
2015-03-27T13:45:00Z,14.66018754408677
2015-03-27T14:00:00Z,14.326473180682239
2015-03-27T14:15:00Z,13.970049300187435
2015-03-27T14:30:00Z,13.5924498009645
2015-03-27T14:45:00Z,13.195299258760125
2015-03-27T15:00:00Z,12.780305970020319
2015-03-27T15:15:00Z,12.349254636707403
2015-03-27T15:30:00Z,11.90399872392624
2015-03-27T15:45:00Z,11.446452523107027
2015-03-27T16:00:00Z,10.978582954713094
2015-03-27T16:15:00Z,10.50240114558276
2015-03-27T16:30:00Z,10.019953816980905
2015-03-27T16:45:00Z,9.533314520217477
2015-03-27T17:00:00Z,9.04457475738802
2015-03-27T17:15:00Z,8.555835025237869
2015-03-27T17:30:00Z,8.06919582050981
2015-03-27T17:45:00Z,7.586748645299403
2015-03-27T18:00:00Z,7.11056705091909
2015-03-27T18:15:00Z,6.642697758631246
2015-03-27T18:30:00Z,6.18515189527501
2015-03-27T18:45:00Z,5.739896381313704
2015-03-27T19:00:00Z,5.308845508176775
2015-03-27T19:15:00Z,4.893852740971278
2015-03-27T19:30:00Z,4.496702781657317
2015-03-27T19:45:00Z,4.119103926680969
2015-03-27T20:00:00Z,3.762680751790826
2015-03-27T20:15:00Z,3.4289671553470926
2015-03-27T20:30:00Z,3.1193997899378827
2015-03-27T20:45:00Z,2.8353119104123268
2015-03-27T21:00:00Z,2.5779276646770866
2015-03-27T21:15:00Z,2.348356851705673
2015-03-27T21:30:00Z,2.1475901692116555
2015-03-27T21:45:00Z,1.9764949713255013
2015-03-27T22:00:00Z,1.8358115544533675
2015-03-27T22:15:00Z,1.726149987212715
2015-03-27T22:30:00Z,1.6479874980242233
2015-03-27T22:45:00Z,1.6016664315473534
2015-03-27T23:00:00Z,1.587392782706879
2015-03-27T23:15:00Z,1.6052353145909275
2015-03-27T23:30:00Z,1.6551252639966654
2015-03-27T23:45:00Z,1.736856635884887
2015-03-28T00:00:00Z,1.8500870854817069
2015-03-28T00:15:00Z,1.994339384251177
2015-03-28T00:30:00Z,2.1690034634619177
2015-03-28T00:45:00Z,2.3733390265929435
2015-03-28T01:00:00Z,2.6064787193991923
2015-03-28T01:15:00Z,2.8674318440529802
2015-03-28T01:30:00Z,3.1550886014647697
2015-03-28T01:45:00Z,3.4682248436147347
2015-03-28T02:00:00Z,3.8055073155392716
2015-03-28T02:15:00Z,4.1654993645345035
2015-03-28T02:30:00Z,4.546667092124842
2015-03-28T02:45:00Z,4.947385922450448
2015-03-28T03:00:00Z,5.365947558948718
2015-03-28T03:15:00Z,5.800567299544177
2015-03-28T03:30:00Z,6.249391679015097
2015-03-28T03:45:00Z,6.710506405818182
2015-03-28T04:00:00Z,7.181944559378
2015-03-28T04:15:00Z,7.661695012736755
2015-03-28T04:30:00Z,8.147711044518248
2015-03-28T04:45:00Z,8.637919103297131
2015-03-28T05:00:00Z,9.130227686863257
2015-03-28T05:15:00Z,9.6225362983567
2015-03-28T05:30:00Z,10.11274444092008
2015-03-28T05:45:00Z,10.5987606123424
2015-03-28T06:00:00Z,11.078511261199132
2015-03-28T06:15:00Z,11.54994966611159
2015-03-28T06:30:00Z,12.011064700124455
2015-03-28T06:45:00Z,12.45988944266222
2015-03-28T07:00:00Z,12.894509602180017
2015-03-28T07:15:00Z,13.313071713456187
2015-03-28T07:30:00Z,13.713791074416694
2015-03-28T07:45:00Z,14.094959388498175
2015-03-28T08:00:00Z,14.454952079841373
2015-03-28T08:15:00Z,14.792235249969439
2015-03-28T08:30:00Z,15.105372246178588
2015-03-28T08:45:00Z,15.393029813506756
2015-03-28T09:00:00Z,15.6539838039321
2015-03-28T09:15:00Z,15.887124418366483
2015-03-28T09:30:00Z,16.091460958982044
2015-03-28T09:45:00Z,16.266126071532696
2015-03-28T10:00:00Z,16.410379459498643
2015-03-28T10:15:00Z,16.523611054147633
2015-03-28T10:30:00Z,16.605343626943846
2015-03-28T10:45:00Z,16.65523483311364
2015-03-28T11:00:00Z,16.673078677617593
2015-03-28T11:15:00Z,16.65880639725279
2015-03-28T11:30:00Z,16.61248675510736
2015-03-28T11:45:00Z,16.53432574610619
2015-03-28T12:00:00Z,16.42466571490843
2015-03-28T12:15:00Z,16.28398388993454
2015-03-28T12:30:00Z,16.11289033980275
2015-03-28T12:45:00Z,15.912125360918342
2015-03-28T13:00:00Z,15.68255630741201
2015-03-28T13:15:00Z,15.425173876996789
2015-03-28T13:30:00Z,15.141087868647546
2015-03-28T13:45:00Z,14.83152243026947
2015-03-28T14:00:00Z,14.497810816712095
2015-03-28T14:15:00Z,14.141389680562842
2015-03-28T14:30:00Z,13.763792920183764
2015-03-28T14:45:00Z,13.36664511132146
2015-03-28T15:00:00Z,12.951654550421853
2015-03-28T15:15:00Z,12.520605939446412
2015-03-28T15:30:00Z,12.075352743502208
2015-03-28T15:45:00Z,11.617809254017052
2015-03-28T16:00:00Z,11.149942391454962
2015-03-28T16:15:00Z,10.673763282654155
2015-03-28T16:30:00Z,10.191318648878593
2015-03-28T16:45:00Z,9.704682041440662
2015-03-28T17:00:00Z,9.215944962433289
2015-03-28T17:15:00Z,8.727207908602573
2015-03-28T17:30:00Z,8.240571376691205
2015-03-28T17:45:00Z,7.758126868794668
2015-03-28T18:00:00Z,7.281947936225311
2015-03-28T18:15:00Z,6.814081300244618
2015-03-28T18:30:00Z,6.356538087693281
2015-03-28T18:45:00Z,5.91128521903447
2015-03-28T19:00:00Z,5.480236985696736
2015-03-28T19:15:00Z,5.065246852785625
2015-03-28T19:30:00Z,4.668099522262686
2015-03-28T19:45:00Z,4.290503290575211
2015-03-28T20:00:00Z,3.934082733469672
2015-03-28T20:15:00Z,3.600371749306869
2015-03-28T20:30:00Z,3.290806990674313
2015-03-28T20:45:00Z,3.006721712422607
2015-03-28T21:00:00Z,2.749340062456773
2015-03-28T21:15:00Z,2.5197718397507574
2015-03-28T21:30:00Z,2.3190077420177193
2015-03-28T21:45:00Z,2.14791512338902
2015-03-28T22:00:00Z,2.007234280269765
2015-03-28T22:15:00Z,1.8975752812776476
2015-03-28T22:30:00Z,1.8194153548332692
2015-03-28T22:45:00Z,1.7730968455960086
2015-03-28T23:00:00Z,1.7588257484905565
2015-03-28T23:15:00Z,1.7766708266049593
2015-03-28T23:30:00Z,1.8265633167364093
2015-03-28T23:45:00Z,1.9082972238452938
2015-03-29T00:00:00Z,2.021530203157973
2015-03-29T00:15:00Z,2.165785026138309
2015-03-29T00:30:00Z,2.340451624054837
2015-03-29T00:45:00Z,2.544789700386874
2015-03-29T01:00:00Z,2.777931900888145
2015-03-29T01:15:00Z,3.0388875277320135
2015-03-29T01:30:00Z,3.3265467818284855
2015-03-29T01:45:00Z,3.6396855151576557
2015-03-29T02:00:00Z,3.97697047275584
2015-03-29T02:15:00Z,4.336965001919083
2015-03-29T02:30:00Z,4.718135204172389
2015-03-29T02:45:00Z,5.118856503654527
2015-03-29T03:00:00Z,5.537420603802708
2015-03-29T03:15:00Z,5.972042802542068
2015-03-29T03:30:00Z,6.420869634652388
2015-03-29T03:45:00Z,6.8819868085888025
2015-03-29T04:00:00Z,7.353427403774142
2015-03-29T04:15:00Z,7.833180293252958
2015-03-29T04:30:00Z,8.319198755648165
2015-03-29T04:45:00Z,8.809409239535185
2015-03-29T05:00:00Z,9.301720242701245
2015-03-29T05:15:00Z,9.79403126828889
2015-03-29T05:30:00Z,10.284241819439815
2015-03-29T05:45:00Z,10.77026039394378
2015-03-29T06:00:00Z,11.250013440373671
2015-03-29T06:15:00Z,11.721454237353235
2015-03-29T06:30:00Z,12.18257165792624
2015-03-29T06:45:00Z,12.631398781517097
2015-03-29T07:00:00Z,13.066021316580871
2015-03-29T07:15:00Z,13.484585797895821
2015-03-29T07:30:00Z,13.885307523387832
2015-03-29T07:45:00Z,14.266478196494113
2015-03-29T08:00:00Z,14.626473241353402
2015-03-29T08:15:00Z,14.963758759490702
2015-03-29T08:30:00Z,15.276898098201508
2015-03-29T08:45:00Z,15.564558002523684
2015-03-29T09:00:00Z,15.825514324435737
2015-03-29T09:15:00Z,16.058657264848176
2015-03-29T09:30:00Z,16.262996125934343
2015-03-29T09:45:00Z,16.437663553447653
2015-03-29T10:00:00Z,16.581919250868232
2015-03-29T10:15:00Z,16.695153149463756
2015-03-29T10:30:00Z,16.77688802069833
2015-03-29T10:45:00Z,16.8267815197983
2015-03-29T11:00:00Z,16.844627651723993
2015-03-29T11:15:00Z,16.830357653272593
2015-03-29T11:30:00Z,16.784040287532203
2015-03-29T11:45:00Z,16.705881549427325
2015-03-29T12:00:00Z,16.596223783617127
2015-03-29T12:15:00Z,16.455544218522554
2015-03-29T12:30:00Z,16.284452922761105
2015-03-29T12:45:00Z,16.083690192738207
2015-03-29T13:00:00Z,15.854123382584055
2015-03-29T13:15:00Z,15.596743190012887
2015-03-29T13:30:00Z,15.312659413998233
2015-03-29T13:45:00Z,15.003096202445622
2015-03-29T14:00:00Z,14.669386810203923
2015-03-29T14:15:00Z,14.312967889862286
2015-03-29T14:30:00Z,13.935373339780886
2015-03-29T14:45:00Z,13.538227735706867
2015-03-29T15:00:00Z,13.123239374086063
2015-03-29T15:15:00Z,12.69219295687988
2015-03-29T15:30:00Z,12.246941949195318
2015-03-29T15:45:00Z,11.789400642460121
2015-03-29T16:00:00Z,11.321535957137408
2015-03-29T16:15:00Z,10.845359020067798
2015-03-29T16:30:00Z,10.362916552512718
2015-03-29T16:45:00Z,9.876282105785304
2015-03-29T17:00:00Z,9.387547181978409
2015-03-29T17:15:00Z,8.89881227783722
2015-03-29T17:30:00Z,8.412177890106907
2015-03-29T17:45:00Z,7.929735520880332
2015-03-29T18:00:00Z,7.453558721470627
2015-03-29T18:15:00Z,6.985694213139209
2015-03-29T18:30:00Z,6.528153122726696
2015-03-29T18:45:00Z,6.082902370696197
2015-03-29T19:00:00Z,5.651856248475454
2015-03-29T19:15:00Z,5.236868221171447
2015-03-29T19:30:00Z,4.839722990745577
2015-03-29T19:45:00Z,4.462128853644313
2015-03-29T20:00:00Z,4.105710385612854
2015-03-29T20:15:00Z,3.7720014850132895
2015-03-29T20:30:00Z,3.4624388044341057
2015-03-29T20:45:00Z,3.1783555987241594
2015-03-29T21:00:00Z,2.920976015788964
2015-03-29T21:15:00Z,2.691409854602023
2015-03-29T21:30:00Z,2.490647812877561
2015-03-29T21:45:00Z,2.319557244745742
2015-03-29T22:00:00Z,2.178878446611983
2015-03-29T22:15:00Z,2.0692214870937433
2015-03-29T22:30:00Z,1.9910635946120614
2015-03-29T22:45:00Z,1.9447471138257504
2015-03-29T23:00:00Z,1.9304780396596024
2015-03-29T23:15:00Z,1.948325135201598
2015-03-29T23:30:00Z,1.9982196372488652
2015-03-29T23:45:00Z,2.0799555507617256
2015-03-30T00:00:00Z,2.1931905309664774
2015-03-30T00:15:00Z,2.3374473493271903
2015-03-30T00:30:00Z,2.512115937111515
2015-03-30T00:45:00Z,2.7164559977995264
2015-03-30T01:00:00Z,2.9496001771446125
2015-03-30T01:15:00Z,3.2105577773200666
2015-03-30T01:30:00Z,3.4982189992363644
2015-03-30T01:45:00Z,3.8113596948719692
2015-03-30T02:00:00Z,4.148646609264692
2015-03-30T02:15:00Z,4.508643089709998
2015-03-30T02:30:00Z,4.88981523773283
2015-03-30T02:45:00Z,5.290538477471892
2015-03-30T03:00:00Z,5.709104512364332
2015-03-30T03:15:00Z,6.143728640335994
2015-03-30T03:30:00Z,6.592557396165084
2015-03-30T03:45:00Z,7.05367648830661
2015-03-30T04:00:00Z,7.525118996184112
2015-03-30T04:15:00Z,8.004873792843767
2015-03-30T04:30:00Z,8.490894156906803
2015-03-30T04:45:00Z,8.981106536946868
2015-03-30T05:00:00Z,9.47341943075366
2015-03-30T05:15:00Z,9.965732341468822
2015-03-30T05:30:00Z,10.45594477223483
2015-03-30T05:45:00Z,10.941965220838854
2015-03-30T06:00:00Z,11.421720135856248
2015-03-30T06:15:00Z,11.893162795909864
2015-03-30T06:30:00Z,12.354282074044189
2015-03-30T06:45:00Z,12.803111049681211
2015-03-30T07:00:00Z,13.237735431278308
2015-03-30T07:15:00Z,13.65630175361288
2015-03-30T07:30:00Z,14.057025314610764
2015-03-30T07:45:00Z,14.4381978177091
2015-03-30T08:00:00Z,14.798194687046571
2015-03-30T08:15:00Z,15.135482024148127
2015-03-30T08:30:00Z,15.448623176309715
2015-03-30T08:45:00Z,15.736284888567585
2015-03-30T09:00:00Z,15.997243012901752
2015-03-30T09:15:00Z,16.23038775022214
2015-03-30T09:30:00Z,16.434728402702028
2015-03-30T09:45:00Z,16.609397616095062
2015-03-30T10:00:00Z,16.753655093880475
2015-03-30T10:15:00Z,16.866890767326716
2015-03-30T10:30:00Z,16.948627407897558
2015-03-30T10:45:00Z,16.998522670819284
2015-03-30T11:00:00Z,17.016370561052174
2015-03-30T11:15:00Z,17.002102315393344
2015-03-30T11:30:00Z,16.955786696930744
